imdb_id,imdb_rating,imdb_votes,metascore,omdb_response,omdb_error,url_coletada
tt27419466,5.8,"14,283",42,True,,https://www.omdbapi.com/?i=tt27419466&apikey=***
tt2582846,7.6,"422,816",69,True,,https://www.omdbapi.com/?i=tt2582846&apikey=***
tt0454921,8.0,"614,482",64,True,,https://www.omdbapi.com/?i=tt0454921&apikey=***
tt1446192,7.2,"207,985",58,True,,https://www.omdbapi.com/?i=tt1446192&apikey=***
tt0075860,7.6,"229,698",90,True,,https://www.omdbapi.com/?i=tt0075860&apikey=***
tt0299658,7.2,"255,013",81,True,,https://www.omdbapi.com/?i=tt0299658&apikey=***
tt5140878,6.5,"169,544",62,True,,https://www.omdbapi.com/?i=tt5140878&apikey=***
tt34386754,8.3,"1,083",N/A,True,,https://www.omdbapi.com/?i=tt34386754&apikey=***
tt5758778,5.8,"143,468",51,True,,https://www.omdbapi.com/?i=tt5758778&apikey=***
tt1606378,5.2,"222,360",28,True,,https://www.omdbapi.com/?i=tt1606378&apikey=***
tt0120762,7.7,"343,199",72,True,,https://www.omdbapi.com/?i=tt0120762&apikey=***
tt1355644,7.0,"488,312",41,True,,https://www.omdbapi.com/?i=tt1355644&apikey=***
tt1440129,5.8,"268,384",41,True,,https://www.omdbapi.com/?i=tt1440129&apikey=***
tt0055254,7.3,"195,269",83,True,,https://www.omdbapi.com/?i=tt0055254&apikey=***
tt0119528,6.9,"360,402",70,True,,https://www.omdbapi.com/?i=tt0119528&apikey=***
tt1046173,5.7,"220,928",32,True,,https://www.omdbapi.com/?i=tt1046173&apikey=***
tt1646987,5.7,"201,440",37,True,,https://www.omdbapi.com/?i=tt1646987&apikey=***
tt0486576,5.6,"298,723",45,True,,https://www.omdbapi.com/?i=tt0486576&apikey=***
tt0102057,6.8,"289,849",52,True,,https://www.omdbapi.com/?i=tt0102057&apikey=***
tt0078346,7.4,"205,928",82,True,,https://www.omdbapi.com/?i=tt0078346&apikey=***
tt0089927,6.9,"243,290",40,True,,https://www.omdbapi.com/?i=tt0089927&apikey=***
tt0089880,6.5,"194,761",47,True,,https://www.omdbapi.com/?i=tt0089880&apikey=***
tt0338526,6.1,"305,501",35,True,,https://www.omdbapi.com/?i=tt0338526&apikey=***
tt1220634,5.8,"187,721",37,True,,https://www.omdbapi.com/?i=tt1220634&apikey=***
tt0164912,6.0,"157,941",61,True,,https://www.omdbapi.com/?i=tt0164912&apikey=***
tt38084416,6.8,112,N/A,True,,https://www.omdbapi.com/?i=tt38084416&apikey=***
tt0092644,6.6,"147,418",46,True,,https://www.omdbapi.com/?i=tt0092644&apikey=***
tt2567026,6.2,"133,655",34,True,,https://www.omdbapi.com/?i=tt2567026&apikey=***
tt0433035,7.1,"378,495",56,True,,https://www.omdbapi.com/?i=tt0433035&apikey=***
tt0119738,6.4,"164,548",51,True,,https://www.omdbapi.com/?i=tt0119738&apikey=***
tt6495056,6.6,"45,901",56,True,,https://www.omdbapi.com/?i=tt6495056&apikey=***
tt0451079,6.8,"157,837",71,True,,https://www.omdbapi.com/?i=tt0451079&apikey=***
tt5164214,6.3,"257,432",61,True,,https://www.omdbapi.com/?i=tt5164214&apikey=***
tt8332922,7.2,"315,806",71,True,,https://www.omdbapi.com/?i=tt8332922&apikey=***
tt4589218,5.4,"135,714",33,True,,https://www.omdbapi.com/?i=tt4589218&apikey=***
tt2908446,6.2,"269,895",42,True,,https://www.omdbapi.com/?i=tt2908446&apikey=***
tt0097778,5.9,"88,961",51,True,,https://www.omdbapi.com/?i=tt0097778&apikey=***
tt0295178,6.3,"233,424",62,True,,https://www.omdbapi.com/?i=tt0295178&apikey=***
tt0087332,7.8,"490,568",71,True,,https://www.omdbapi.com/?i=tt0087332&apikey=***
tt1935859,6.7,"204,494",57,True,,https://www.omdbapi.com/?i=tt1935859&apikey=***
tt0120903,7.3,"690,803",64,True,,https://www.omdbapi.com/?i=tt0120903&apikey=***
tt3411444,6.7,"70,455",58,True,,https://www.omdbapi.com/?i=tt3411444&apikey=***
tt1130884,8.2,"1,644,111",63,True,,https://www.omdbapi.com/?i=tt1130884&apikey=***
tt0118998,5.4,"107,260",46,True,,https://www.omdbapi.com/?i=tt0118998&apikey=***
tt6587046,7.3,"123,968",91,True,,https://www.omdbapi.com/?i=tt6587046&apikey=***
tt0944835,6.5,"341,745",65,True,,https://www.omdbapi.com/?i=tt0944835&apikey=***
tt0436339,5.1,"52,843",41,True,,https://www.omdbapi.com/?i=tt0436339&apikey=***
tt0407887,8.5,"1,551,506",85,True,,https://www.omdbapi.com/?i=tt0407887&apikey=***
tt0161081,6.6,"141,301",51,True,,https://www.omdbapi.com/?i=tt0161081&apikey=***
tt1261945,4.5,"87,275",27,True,,https://www.omdbapi.com/?i=tt1261945&apikey=***
tt4468740,7.8,"111,600",88,True,,https://www.omdbapi.com/?i=tt4468740&apikey=***
tt2557478,5.6,"135,965",44,True,,https://www.omdbapi.com/?i=tt2557478&apikey=***
tt0138097,7.1,"240,389",87,True,,https://www.omdbapi.com/?i=tt0138097&apikey=***
tt1840309,6.6,"515,954",48,True,,https://www.omdbapi.com/?i=tt1840309&apikey=***
tt0094898,7.1,"238,307",47,True,,https://www.omdbapi.com/?i=tt0094898&apikey=***
tt3704428,7.3,"259,379",64,True,,https://www.omdbapi.com/?i=tt3704428&apikey=***
tt0372183,7.7,"510,436",73,True,,https://www.omdbapi.com/?i=tt0372183&apikey=***
tt0396269,7.0,"395,754",64,True,,https://www.omdbapi.com/?i=tt0396269&apikey=***
tt4500922,6.3,"188,591",50,True,,https://www.omdbapi.com/?i=tt4500922&apikey=***
tt1478338,6.8,"323,706",75,True,,https://www.omdbapi.com/?i=tt1478338&apikey=***
tt0112642,6.2,"158,144",49,True,,https://www.omdbapi.com/?i=tt0112642&apikey=***
tt0389790,6.1,"195,239",54,True,,https://www.omdbapi.com/?i=tt0389790&apikey=***
tt0252866,6.5,"283,386",43,True,,https://www.omdbapi.com/?i=tt0252866&apikey=***
tt2848292,6.4,"176,393",63,True,,https://www.omdbapi.com/?i=tt2848292&apikey=***
tt0120689,8.6,"1,557,536",61,True,,https://www.omdbapi.com/?i=tt0120689&apikey=***
tt0059742,8.1,"289,128",63,True,,https://www.omdbapi.com/?i=tt0059742&apikey=***
tt1483013,7.0,"583,313",54,True,,https://www.omdbapi.com/?i=tt1483013&apikey=***
tt1535108,6.6,"489,527",61,True,,https://www.omdbapi.com/?i=tt1535108&apikey=***
tt0122151,6.6,"179,234",39,True,,https://www.omdbapi.com/?i=tt0122151&apikey=***
tt0401729,6.6,"294,974",51,True,,https://www.omdbapi.com/?i=tt0401729&apikey=***
tt6566576,6.2,"109,099",67,True,,https://www.omdbapi.com/?i=tt6566576&apikey=***
tt1860353,6.4,"123,630",58,True,,https://www.omdbapi.com/?i=tt1860353&apikey=***
tt0243155,6.8,"284,343",66,True,,https://www.omdbapi.com/?i=tt0243155&apikey=***
tt4849438,8.2,"132,342",N/A,True,,https://www.omdbapi.com/?i=tt4849438&apikey=***
tt0103776,7.1,"348,538",68,True,,https://www.omdbapi.com/?i=tt0103776&apikey=***
tt1243957,6.0,"266,981",37,True,,https://www.omdbapi.com/?i=tt1243957&apikey=***
tt4972582,7.3,"616,174",63,True,,https://www.omdbapi.com/?i=tt4972582&apikey=***
tt4276752,5.9,"4,680",48,True,,https://www.omdbapi.com/?i=tt4276752&apikey=***
tt0175142,6.3,"319,036",48,True,,https://www.omdbapi.com/?i=tt0175142&apikey=***
tt0295701,5.9,"192,071",48,True,,https://www.omdbapi.com/?i=tt0295701&apikey=***
tt1194173,6.6,"325,874",61,True,,https://www.omdbapi.com/?i=tt1194173&apikey=***
tt29632994,5.9,199,N/A,True,,https://www.omdbapi.com/?i=tt29632994&apikey=***
tt0267913,5.4,"138,973",35,True,,https://www.omdbapi.com/?i=tt0267913&apikey=***
tt11145118,6.7,"104,903",73,True,,https://www.omdbapi.com/?i=tt11145118&apikey=***
tt0443272,7.3,"283,599",87,True,,https://www.omdbapi.com/?i=tt0443272&apikey=***
tt0245429,8.6,"964,088",96,True,,https://www.omdbapi.com/?i=tt0245429&apikey=***
tt0146316,5.8,"229,645",33,True,,https://www.omdbapi.com/?i=tt0146316&apikey=***
tt1365519,6.3,"241,327",48,True,,https://www.omdbapi.com/?i=tt1365519&apikey=***
tt1320253,6.4,"380,153",45,True,,https://www.omdbapi.com/?i=tt1320253&apikey=***
tt33028976,3.3,"1,622",N/A,True,,https://www.omdbapi.com/?i=tt33028976&apikey=***
tt0116695,7.3,"308,588",77,True,,https://www.omdbapi.com/?i=tt0116695&apikey=***
tt0172156,6.6,"288,014",38,True,,https://www.omdbapi.com/?i=tt0172156&apikey=***
tt0275847,7.4,"243,669",75,True,,https://www.omdbapi.com/?i=tt0275847&apikey=***
tt0864835,6.7,"83,043",59,True,,https://www.omdbapi.com/?i=tt0864835&apikey=***
tt0102926,8.6,"1,718,588",86,True,,https://www.omdbapi.com/?i=tt0102926&apikey=***
tt1375670,6.0,"309,387",30,True,,https://www.omdbapi.com/?i=tt1375670&apikey=***
tt0439572,6.6,"251,019",55,True,,https://www.omdbapi.com/?i=tt0439572&apikey=***
tt0780521,7.2,"184,917",73,True,,https://www.omdbapi.com/?i=tt0780521&apikey=***
tt2004420,6.3,"344,066",68,True,,https://www.omdbapi.com/?i=tt2004420&apikey=***
tt0106918,6.9,"160,376",58,True,,https://www.omdbapi.com/?i=tt0106918&apikey=***
tt1723121,7.0,"520,762",44,True,,https://www.omdbapi.com/?i=tt1723121&apikey=***
tt1205489,8.1,"854,482",73,True,,https://www.omdbapi.com/?i=tt1205489&apikey=***
tt0337741,6.8,"138,041",66,True,,https://www.omdbapi.com/?i=tt0337741&apikey=***
tt26581740,7.4,"349,399",81,True,,https://www.omdbapi.com/?i=tt26581740&apikey=***
tt0443649,5.1,"139,178",34,True,,https://www.omdbapi.com/?i=tt0443649&apikey=***
tt0765429,7.8,"483,108",76,True,,https://www.omdbapi.com/?i=tt0765429&apikey=***
tt10160976,5.6,"77,794",47,True,,https://www.omdbapi.com/?i=tt10160976&apikey=***
tt0848537,6.6,"113,984",52,True,,https://www.omdbapi.com/?i=tt0848537&apikey=***
tt1528100,6.0,"186,124",52,True,,https://www.omdbapi.com/?i=tt1528100&apikey=***
tt0034492,7.3,"163,247",91,True,,https://www.omdbapi.com/?i=tt0034492&apikey=***
tt0107211,6.0,"82,430",45,True,,https://www.omdbapi.com/?i=tt0107211&apikey=***
tt0317198,6.0,"132,520",44,True,,https://www.omdbapi.com/?i=tt0317198&apikey=***
tt0800080,6.6,"563,613",61,True,,https://www.omdbapi.com/?i=tt0800080&apikey=***
tt0114898,6.3,"222,867",56,True,,https://www.omdbapi.com/?i=tt0114898&apikey=***
tt0120382,8.2,"1,356,843",90,True,,https://www.omdbapi.com/?i=tt0120382&apikey=***
tt0160127,5.6,"206,779",52,True,,https://www.omdbapi.com/?i=tt0160127&apikey=***
tt0119116,7.6,"539,521",52,True,,https://www.omdbapi.com/?i=tt0119116&apikey=***
tt0042332,7.3,"184,195",85,True,,https://www.omdbapi.com/?i=tt0042332&apikey=***
tt0113497,7.1,"408,456",41,True,,https://www.omdbapi.com/?i=tt0113497&apikey=***
tt0443453,7.4,"472,912",89,True,,https://www.omdbapi.com/?i=tt0443453&apikey=***
tt0358082,6.4,"173,700",64,True,,https://www.omdbapi.com/?i=tt0358082&apikey=***
tt1013743,6.3,"224,032",46,True,,https://www.omdbapi.com/?i=tt1013743&apikey=***
tt13433802,6.2,"182,611",68,True,,https://www.omdbapi.com/?i=tt13433802&apikey=***
tt28814949,8.0,"25,423",82,True,,https://www.omdbapi.com/?i=tt28814949&apikey=***
tt0100802,7.5,"378,339",60,True,,https://www.omdbapi.com/?i=tt0100802&apikey=***
tt2953050,7.2,"301,547",75,True,,https://www.omdbapi.com/?i=tt2953050&apikey=***
tt1477715,7.2,"42,930",67,True,,https://www.omdbapi.com/?i=tt1477715&apikey=***
tt6450804,6.2,"210,760",54,True,,https://www.omdbapi.com/?i=tt6450804&apikey=***
tt1210819,6.4,"252,056",37,True,,https://www.omdbapi.com/?i=tt1210819&apikey=***
tt1650062,7.0,"379,157",72,True,,https://www.omdbapi.com/?i=tt1650062&apikey=***
tt1502407,6.5,"185,764",67,True,,https://www.omdbapi.com/?i=tt1502407&apikey=***
tt1856101,8.0,"751,317",81,True,,https://www.omdbapi.com/?i=tt1856101&apikey=***
tt0305357,4.9,"138,017",48,True,,https://www.omdbapi.com/?i=tt0305357&apikey=***
tt0050139,6.6,189,N/A,True,,https://www.omdbapi.com/?i=tt0050139&apikey=***
tt0293564,6.3,"197,947",44,True,,https://www.omdbapi.com/?i=tt0293564&apikey=***
tt15242330,8.0,"12,617",79,True,,https://www.omdbapi.com/?i=tt15242330&apikey=***
tt0119164,7.2,"119,156",75,True,,https://www.omdbapi.com/?i=tt0119164&apikey=***
tt6751668,8.5,"1,148,210",97,True,,https://www.omdbapi.com/?i=tt6751668&apikey=***
tt3322940,5.5,"195,314",37,True,,https://www.omdbapi.com/?i=tt3322940&apikey=***
tt0368447,6.6,"290,036",44,True,,https://www.omdbapi.com/?i=tt0368447&apikey=***
tt0195685,7.5,"243,561",73,True,,https://www.omdbapi.com/?i=tt0195685&apikey=***
tt6857112,6.8,"390,771",81,True,,https://www.omdbapi.com/?i=tt6857112&apikey=***
tt9597190,6.3,"2,797",N/A,True,,https://www.omdbapi.com/?i=tt9597190&apikey=***
tt0822832,7.0,"173,575",53,True,,https://www.omdbapi.com/?i=tt0822832&apikey=***
tt5052448,7.8,"814,293",85,True,,https://www.omdbapi.com/?i=tt5052448&apikey=***
tt0106582,6.5,"146,934",59,True,,https://www.omdbapi.com/?i=tt0106582&apikey=***
tt11304740,5.5,"49,621",47,True,,https://www.omdbapi.com/?i=tt11304740&apikey=***
tt5779228,5.7,"26,657",31,True,,https://www.omdbapi.com/?i=tt5779228&apikey=***
tt4217392,5.2,"12,237",50,True,,https://www.omdbapi.com/?i=tt4217392&apikey=***
tt0112431,6.9,"141,471",83,True,,https://www.omdbapi.com/?i=tt0112431&apikey=***
tt2283336,5.6,"159,188",38,True,,https://www.omdbapi.com/?i=tt2283336&apikey=***
tt15801594,7.5,"2,476",N/A,True,,https://www.omdbapi.com/?i=tt15801594&apikey=***
tt0486946,5.9,"126,862",27,True,,https://www.omdbapi.com/?i=tt0486946&apikey=***
tt0962726,5.1,"73,485",57,True,,https://www.omdbapi.com/?i=tt0962726&apikey=***
tt0119282,7.3,"277,130",74,True,,https://www.omdbapi.com/?i=tt0119282&apikey=***
tt27922374,7.5,"1,755",N/A,True,,https://www.omdbapi.com/?i=tt27922374&apikey=***
tt6565702,5.7,"227,430",43,True,,https://www.omdbapi.com/?i=tt6565702&apikey=***
tt1403865,7.6,"370,062",80,True,,https://www.omdbapi.com/?i=tt1403865&apikey=***
tt6673612,5.6,"78,473",26,True,,https://www.omdbapi.com/?i=tt6673612&apikey=***
tt0118689,6.5,"115,203",52,True,,https://www.omdbapi.com/?i=tt0118689&apikey=***
tt1800241,7.2,"515,479",90,True,,https://www.omdbapi.com/?i=tt1800241&apikey=***
tt0128853,6.7,"244,152",58,True,,https://www.omdbapi.com/?i=tt0128853&apikey=***
tt0314331,7.5,"577,665",55,True,,https://www.omdbapi.com/?i=tt0314331&apikey=***
tt0120660,7.3,"272,421",67,True,,https://www.omdbapi.com/?i=tt0120660&apikey=***
tt7599146,7.6,"136,097",36,True,,https://www.omdbapi.com/?i=tt7599146&apikey=***
tt0449010,5.1,"134,352",38,True,,https://www.omdbapi.com/?i=tt0449010&apikey=***
tt0328880,6.9,"135,323",48,True,,https://www.omdbapi.com/?i=tt0328880&apikey=***
tt0120746,6.8,"209,066",62,True,,https://www.omdbapi.com/?i=tt0120746&apikey=***
tt0117705,6.5,"228,174",57,True,,https://www.omdbapi.com/?i=tt0117705&apikey=***
tt8115900,6.9,"79,744",64,True,,https://www.omdbapi.com/?i=tt8115900&apikey=***
tt0425637,7.3,"50,219",73,True,,https://www.omdbapi.com/?i=tt0425637&apikey=***
tt0298130,7.1,"400,067",57,True,,https://www.omdbapi.com/?i=tt0298130&apikey=***
tt5273624,5.5,"3,870",59,True,,https://www.omdbapi.com/?i=tt5273624&apikey=***
tt0185937,6.5,"309,752",80,True,,https://www.omdbapi.com/?i=tt0185937&apikey=***
tt1985966,6.3,"123,943",59,True,,https://www.omdbapi.com/?i=tt1985966&apikey=***
tt0217869,7.3,"465,464",62,True,,https://www.omdbapi.com/?i=tt0217869&apikey=***
tt0109686,7.3,"441,244",41,True,,https://www.omdbapi.com/?i=tt0109686&apikey=***
tt2191701,5.4,"190,524",19,True,,https://www.omdbapi.com/?i=tt2191701&apikey=***
tt6823368,6.6,"302,015",43,True,,https://www.omdbapi.com/?i=tt6823368&apikey=***
tt2452042,7.0,"52,134",67,True,,https://www.omdbapi.com/?i=tt2452042&apikey=***
tt1192628,7.3,"314,167",75,True,,https://www.omdbapi.com/?i=tt1192628&apikey=***
tt0109831,7.1,"176,528",81,True,,https://www.omdbapi.com/?i=tt0109831&apikey=***
tt0119094,7.3,"424,977",82,True,,https://www.omdbapi.com/?i=tt0119094&apikey=***
tt3949660,5.9,"105,290",40,True,,https://www.omdbapi.com/?i=tt3949660&apikey=***
tt1077368,6.2,"291,971",55,True,,https://www.omdbapi.com/?i=tt1077368&apikey=***
tt0286716,5.7,"290,412",54,True,,https://www.omdbapi.com/?i=tt0286716&apikey=***
tt10218674,5.7,"1,383",N/A,True,,https://www.omdbapi.com/?i=tt10218674&apikey=***
tt1064932,7.1,"46,653",N/A,True,,https://www.omdbapi.com/?i=tt1064932&apikey=***
tt0068646,9.2,"2,222,804",100,True,,https://www.omdbapi.com/?i=tt0068646&apikey=***
tt2120120,5.6,"177,787",27,True,,https://www.omdbapi.com/?i=tt2120120&apikey=***
tt1267297,6.0,"171,224",47,True,,https://www.omdbapi.com/?i=tt1267297&apikey=***
tt0120812,7.0,"325,702",61,True,,https://www.omdbapi.com/?i=tt0120812&apikey=***
tt0099088,7.5,"519,424",55,True,,https://www.omdbapi.com/?i=tt0099088&apikey=***
tt1815862,4.8,"216,012",33,True,,https://www.omdbapi.com/?i=tt1815862&apikey=***
tt4712810,5.9,"65,532",50,True,,https://www.omdbapi.com/?i=tt4712810&apikey=***
tt0104257,7.7,"314,572",62,True,,https://www.omdbapi.com/?i=tt0104257&apikey=***
tt0844471,6.9,"282,964",66,True,,https://www.omdbapi.com/?i=tt0844471&apikey=***
tt0298203,7.2,"347,308",77,True,,https://www.omdbapi.com/?i=tt0298203&apikey=***
tt1528854,6.2,"138,482",42,True,,https://www.omdbapi.com/?i=tt1528854&apikey=***
tt0094137,6.1,"60,474",61,True,,https://www.omdbapi.com/?i=tt0094137&apikey=***
tt1234721,6.1,"248,029",52,True,,https://www.omdbapi.com/?i=tt1234721&apikey=***
tt0116213,6.2,"122,562",56,True,,https://www.omdbapi.com/?i=tt0116213&apikey=***
tt32897959,6.2,"57,394",55,True,,https://www.omdbapi.com/?i=tt32897959&apikey=***
tt15047880,6.4,"139,066",74,True,,https://www.omdbapi.com/?i=tt15047880&apikey=***
tt2316204,6.4,"344,333",65,True,,https://www.omdbapi.com/?i=tt2316204&apikey=***
tt3263904,7.4,"320,206",74,True,,https://www.omdbapi.com/?i=tt3263904&apikey=***
tt2094766,5.6,"218,241",36,True,,https://www.omdbapi.com/?i=tt2094766&apikey=***
tt0389860,6.4,"386,574",45,True,,https://www.omdbapi.com/?i=tt0389860&apikey=***
tt11177804,6.6,"2,826",N/A,True,,https://www.omdbapi.com/?i=tt11177804&apikey=***
tt1855325,5.3,"158,829",39,True,,https://www.omdbapi.com/?i=tt1855325&apikey=***
tt0099423,7.2,"405,542",67,True,,https://www.omdbapi.com/?i=tt0099423&apikey=***
tt30017619,7.0,"27,455",64,True,,https://www.omdbapi.com/?i=tt30017619&apikey=***
tt0092493,5.7,"64,122",41,True,,https://www.omdbapi.com/?i=tt0092493&apikey=***
tt30274401,5.1,"37,816",26,True,,https://www.omdbapi.com/?i=tt30274401&apikey=***
tt12593682,7.3,"519,374",49,True,,https://www.omdbapi.com/?i=tt12593682&apikey=***
tt2076298,7.0,"40,443",62,True,,https://www.omdbapi.com/?i=tt2076298&apikey=***
tt3104988,6.9,"207,456",74,True,,https://www.omdbapi.com/?i=tt3104988&apikey=***
tt0118688,3.8,"281,257",29,True,,https://www.omdbapi.com/?i=tt0118688&apikey=***
tt1320261,4.9,"77,339",33,True,,https://www.omdbapi.com/?i=tt1320261&apikey=***
tt0187078,6.5,"308,693",35,True,,https://www.omdbapi.com/?i=tt0187078&apikey=***
tt0076666,6.8,"93,994",77,True,,https://www.omdbapi.com/?i=tt0076666&apikey=***
tt1045658,7.7,"770,744",81,True,,https://www.omdbapi.com/?i=tt1045658&apikey=***
tt0322259,5.9,"321,217",38,True,,https://www.omdbapi.com/?i=tt0322259&apikey=***
tt22049410,6.3,872,N/A,True,,https://www.omdbapi.com/?i=tt22049410&apikey=***
tt0347149,8.2,"507,343",82,True,,https://www.omdbapi.com/?i=tt0347149&apikey=***
tt4846340,7.8,"285,729",74,True,,https://www.omdbapi.com/?i=tt4846340&apikey=***
tt0212720,7.2,"337,075",65,True,,https://www.omdbapi.com/?i=tt0212720&apikey=***
tt0097165,8.1,"643,802",79,True,,https://www.omdbapi.com/?i=tt0097165&apikey=***
tt3079380,7.0,"271,293",75,True,,https://www.omdbapi.com/?i=tt3079380&apikey=***
tt0163651,7.0,"463,213",58,True,,https://www.omdbapi.com/?i=tt0163651&apikey=***
tt1605630,6.7,"233,104",49,True,,https://www.omdbapi.com/?i=tt1605630&apikey=***
tt0142342,6.5,"251,388",42,True,,https://www.omdbapi.com/?i=tt0142342&apikey=***
tt2974918,4.9,"25,133",33,True,,https://www.omdbapi.com/?i=tt2974918&apikey=***
tt2084970,8.0,"872,710",71,True,,https://www.omdbapi.com/?i=tt2084970&apikey=***
tt3228774,7.3,"293,600",59,True,,https://www.omdbapi.com/?i=tt3228774&apikey=***
tt0970416,5.5,"185,888",40,True,,https://www.omdbapi.com/?i=tt0970416&apikey=***
tt1568346,7.8,"525,793",71,True,,https://www.omdbapi.com/?i=tt1568346&apikey=***
tt0467406,7.4,"566,848",81,True,,https://www.omdbapi.com/?i=tt0467406&apikey=***
tt1024648,7.7,"665,933",86,True,,https://www.omdbapi.com/?i=tt1024648&apikey=***
tt0453451,6.4,"140,247",56,True,,https://www.omdbapi.com/?i=tt0453451&apikey=***
tt0116209,7.4,"212,643",86,True,,https://www.omdbapi.com/?i=tt0116209&apikey=***
tt32093575,4.9,"48,025",38,True,,https://www.omdbapi.com/?i=tt32093575&apikey=***
tt0105417,6.5,"116,127",51,True,,https://www.omdbapi.com/?i=tt0105417&apikey=***
tt0328828,6.3,"227,772",43,True,,https://www.omdbapi.com/?i=tt0328828&apikey=***
tt8350360,5.9,"101,470",53,True,,https://www.omdbapi.com/?i=tt8350360&apikey=***
tt0360486,7.0,"404,706",50,True,,https://www.omdbapi.com/?i=tt0360486&apikey=***
tt0425061,6.5,"236,066",54,True,,https://www.omdbapi.com/?i=tt0425061&apikey=***
tt0118799,8.6,"811,130",58,True,,https://www.omdbapi.com/?i=tt0118799&apikey=***
tt0184698,5.7,89,N/A,True,,https://www.omdbapi.com/?i=tt0184698&apikey=***
tt2404463,6.6,"185,730",60,True,,https://www.omdbapi.com/?i=tt2404463&apikey=***
tt1289401,6.8,"258,587",60,True,,https://www.omdbapi.com/?i=tt1289401&apikey=***
tt0259324,5.3,"267,165",35,True,,https://www.omdbapi.com/?i=tt0259324&apikey=***
tt5061814,6.7,"4,001",N/A,True,,https://www.omdbapi.com/?i=tt5061814&apikey=***
tt0319343,7.1,"345,306",66,True,,https://www.omdbapi.com/?i=tt0319343&apikey=***
tt0097733,7.3,"197,231",70,True,,https://www.omdbapi.com/?i=tt0097733&apikey=***
tt0990407,5.8,"168,421",39,True,,https://www.omdbapi.com/?i=tt0990407&apikey=***
tt0108160,6.8,"204,022",72,True,,https://www.omdbapi.com/?i=tt0108160&apikey=***
tt0089755,7.1,"91,765",69,True,,https://www.omdbapi.com/?i=tt0089755&apikey=***
tt3890160,7.5,"682,380",86,True,,https://www.omdbapi.com/?i=tt3890160&apikey=***
tt1253864,6.0,"184,420",46,True,,https://www.omdbapi.com/?i=tt1253864&apikey=***
tt0936501,7.7,"668,854",51,True,,https://www.omdbapi.com/?i=tt0936501&apikey=***
tt0814255,5.9,"210,964",47,True,,https://www.omdbapi.com/?i=tt0814255&apikey=***
tt10298810,6.1,"134,805",60,True,,https://www.omdbapi.com/?i=tt10298810&apikey=***
tt9597838,6.5,"3,265",N/A,True,,https://www.omdbapi.com/?i=tt9597838&apikey=***
tt1428538,6.1,"224,516",23,True,,https://www.omdbapi.com/?i=tt1428538&apikey=***
tt2239822,6.4,"208,185",51,True,,https://www.omdbapi.com/?i=tt2239822&apikey=***
tt0119217,8.4,"1,213,877",71,True,,https://www.omdbapi.com/?i=tt0119217&apikey=***
tt9586294,7.6,"16,668",83,True,,https://www.omdbapi.com/?i=tt9586294&apikey=***
tt1950186,8.1,"553,839",81,True,,https://www.omdbapi.com/?i=tt1950186&apikey=***
tt1285016,7.8,"812,001",95,True,,https://www.omdbapi.com/?i=tt1285016&apikey=***
tt0120630,7.1,"223,786",88,True,,https://www.omdbapi.com/?i=tt0120630&apikey=***
tt6654316,7.0,"3,659",69,True,,https://www.omdbapi.com/?i=tt6654316&apikey=***
tt0118880,6.9,"334,216",52,True,,https://www.omdbapi.com/?i=tt0118880&apikey=***
tt0110148,7.5,"372,902",62,True,,https://www.omdbapi.com/?i=tt0110148&apikey=***
tt0408790,6.3,"176,590",53,True,,https://www.omdbapi.com/?i=tt0408790&apikey=***
tt1068680,6.8,"403,090",46,True,,https://www.omdbapi.com/?i=tt1068680&apikey=***
tt2024469,6.9,"285,661",56,True,,https://www.omdbapi.com/?i=tt2024469&apikey=***
tt0097523,6.4,"175,324",63,True,,https://www.omdbapi.com/?i=tt0097523&apikey=***
tt13287846,6.3,"190,542",64,True,,https://www.omdbapi.com/?i=tt13287846&apikey=***
tt0361596,7.5,"134,784",67,True,,https://www.omdbapi.com/?i=tt0361596&apikey=***
tt0489099,6.1,"335,588",35,True,,https://www.omdbapi.com/?i=tt0489099&apikey=***
tt0120891,4.9,"171,971",40,True,,https://www.omdbapi.com/?i=tt0120891&apikey=***
tt25981462,6.2,264,N/A,True,,https://www.omdbapi.com/?i=tt25981462&apikey=***
tt15465312,N/A,649,N/A,True,,https://www.omdbapi.com/?i=tt15465312&apikey=***
tt1981128,5.4,"131,742",21,True,,https://www.omdbapi.com/?i=tt1981128&apikey=***
tt0100404,6.9,"51,383",72,True,,https://www.omdbapi.com/?i=tt0100404&apikey=***
tt0870154,6.5,"226,912",50,True,,https://www.omdbapi.com/?i=tt0870154&apikey=***
tt0306047,5.6,"170,244",49,True,,https://www.omdbapi.com/?i=tt0306047&apikey=***
tt0369339,7.5,"464,872",71,True,,https://www.omdbapi.com/?i=tt0369339&apikey=***
tt3062096,6.2,"201,301",42,True,,https://www.omdbapi.com/?i=tt3062096&apikey=***
tt0478311,6.9,"397,384",85,True,,https://www.omdbapi.com/?i=tt0478311&apikey=***
tt1133985,5.5,"307,536",39,True,,https://www.omdbapi.com/?i=tt1133985&apikey=***
tt1691917,5.7,"52,083",39,True,,https://www.omdbapi.com/?i=tt1691917&apikey=***
tt0362227,7.4,"531,834",55,True,,https://www.omdbapi.com/?i=tt0362227&apikey=***
tt1033643,6.1,"191,824",36,True,,https://www.omdbapi.com/?i=tt1033643&apikey=***
tt1230414,6.6,"102,721",57,True,,https://www.omdbapi.com/?i=tt1230414&apikey=***
